Run ID:,707
Run Name:,HgBroad
Time:,10/02/2022 14:33
Gain (*10^6V/A):,5
ADC Max (V):,1
Wavelength Offsett (nm):,0
Pulse Delay (microS):,2000
Sample Delay (microS):,1
Number of Samples:,50
,
Wavelength (nm),Voltage (V)
400.05,0.004394531
400.15,0.004638672
400.25,0.004394531
400.35,0.004882813
400.45,0.005126953
400.55,0.004638672
400.65,0.004638672
400.75,0.004882813
400.85,0.004882813
400.95,0.005126953
401.05,0.005859375
401.15,0.006103516
401.25,0.005615234
401.35,0.005615234
401.45,0.005371094
401.55,0.005615234
401.65,0.006591797
401.75,0.007080078
401.85,0.006347656
401.95,0.006103516
402.05,0.006103516
402.15,0.006347656
402.25,0.007080078
402.35,0.007568359
402.45,0.0078125
402.55,0.006347656
402.65,0.006103516
402.75,0.006347656
402.85,0.006103516
402.95,0.006591797
403.05,0.006591797
403.15,0.006103516
403.25,0.005859375
403.35,0.005615234
403.45,0.005126953
403.55,0.005615234
403.65,0.006103516
403.75,0.005615234
403.85,0.005126953
403.95,0.004882813
404.05,0.004882813
404.15,0.004638672
404.25,0.005371094
404.35,0.005371094
404.45,0.004638672
404.55,0.004150391
404.65,0.004638672
404.75,0.004638672
404.85,0.005126953
404.95,0.005615234
405.05,0.005126953
405.15,0.004638672
405.25,0.004882813
405.35,0.004638672
405.45,0.005126953
405.55,0.005615234
405.65,0.005615234
405.75,0.004882813
405.85,0.004882813
405.95,0.004882813
406.05,0.004638672
406.15,0.005615234
406.25,0.005615234
406.35,0.005126953
406.45,0.004638672
406.55,0.004638672
406.65,0.004394531
406.75,0.004882813
406.85,0.005371094
406.95,0.004882813
407.05,0.004638672
407.15,0.004638672
407.25,0.004638672
407.35,0.004882813
407.45,0.005371094
407.55,0.005371094
407.65,0.004882813
407.75,0.004638672
407.85,0.004638672
407.95,0.004638672
408.05,0.004882813
408.15,0.005371094
408.25,0.005126953
408.35,0.004638672
408.45,0.004394531
408.55,0.004638672
408.65,0.004882813
408.75,0.005371094
408.85,0.005126953
408.95,0.004882813
409.05,0.004638672
409.15,0.004394531
409.25,0.004638672
409.35,0.005126953
409.45,0.005615234
409.55,0.005126953
409.65,0.004638672
409.75,0.004394531
409.85,0.004638672
409.95,0.004638672
410.05,0.005371094
410.15,0.005371094
410.25,0.004638672
410.35,0.004394531
410.45,0.004638672
410.55,0.004394531
410.65,0.005126953
410.75,0.005371094
410.85,0.005126953
410.95,0.004394531
411.05,0.004394531
411.15,0.004638672
411.25,0.004882813
411.35,0.005371094
411.45,0.005371094
411.55,0.004394531
411.65,0.004394531
411.75,0.004394531
411.85,0.004638672
411.95,0.005371094
412.05,0.005371094
412.15,0.004638672
412.25,0.004394531
412.35,0.004638672
412.45,0.004394531
412.55,0.004882813
412.65,0.005371094
412.75,0.005615234
412.85,0.004638672
412.95,0.004394531
413.05,0.004394531
413.15,0.004394531
413.25,0.005371094
413.35,0.005126953
413.45,0.004882813
413.55,0.004394531
413.65,0.004394531
413.75,0.004638672
413.85,0.004882813
413.95,0.005371094
414.05,0.005126953
414.15,0.004638672
414.25,0.004394531
414.35,0.004394531
414.45,0.004638672
414.55,0.005371094
414.65,0.005126953
414.75,0.004882813
414.85,0.004638672
414.95,0.004394531
415.05,0.004638672
415.15,0.004882813
415.25,0.005126953
415.35,0.005126953
415.45,0.004638672
415.55,0.004638672
415.65,0.004638672
415.75,0.004394531
415.85,0.005371094
415.95,0.005615234
416.05,0.004882813
416.15,0.004638672
416.25,0.004638672
416.35,0.004394531
416.45,0.004882813
416.55,0.005126953
416.65,0.004638672
416.75,0.004638672
416.85,0.004394531
416.95,0.004638672
417.05,0.004638672
417.15,0.005371094
417.25,0.005126953
417.35,0.004882813
417.45,0.004394531
417.55,0.004638672
417.65,0.004638672
417.75,0.005371094
417.85,0.005371094
417.95,0.004882813
418.05,0.004394531
418.15,0.004638672
418.25,0.004394531
418.35,0.005126953
418.45,0.005371094
418.55,0.005126953
418.65,0.004882813
418.75,0.004394531
418.85,0.004638672
418.95,0.004638672
419.05,0.005371094
419.15,0.005371094
419.25,0.004882813
419.35,0.004638672
419.45,0.004638672
419.55,0.004394531
419.65,0.004882813
419.75,0.005371094
419.85,0.005126953
419.95,0.004638672
420.05,0.004394531
420.15,0.004638672
420.25,0.004150391
420.35,0.005371094
420.45,0.005371094
420.55,0.004882813
420.65,0.004638672
420.75,0.004638672
420.85,0.004394531
420.95,0.004882813
421.05,0.005615234
421.15,0.005126953
421.25,0.004394531
421.35,0.004394531
421.45,0.004882813
421.55,0.004638672
421.65,0.005371094
421.75,0.005371094
421.85,0.004638672
421.95,0.004150391
422.05,0.004638672
422.15,0.004394531
422.25,0.005126953
422.35,0.005371094
422.45,0.004882813
422.55,0.004638672
422.65,0.004394531
422.75,0.004394531
422.85,0.005126953
422.95,0.005371094
